output_area,ethnicity,0,15,30,65
237100,Pacific,17,11,19,6
237200,Pacific,20,6,17,3
237300,Pacific,31,8,22,6
237400,Pacific,3,3,3,0
237500,Pacific,33,11,28,6
237600,Pacific,25,17,20,6
237700,Pacific,0,3,6,0
237800,Pacific,56,51,53,5
237900,Pacific,11,3,9,0
238000,Pacific,14,8,19,3
238100,Pacific,19,11,25,0
238300,Pacific,22,11,19,3
238400,Pacific,34,24,26,3
238500,Pacific,46,24,44,5
238600,Pacific,18,11,18,3
238800,Pacific,16,19,24,3
239000,Pacific,25,16,22,0
239100,Pacific,136,85,111,12
239200,Pacific,232,147,201,34
239300,Pacific,190,120,145,34
239400,Pacific,3,3,9,0
239500,Pacific,95,67,95,12
239600,Pacific,25,5,19,0
239800,Pacific,40,30,51,5
240000,Pacific,53,61,61,8
240100,Pacific,66,38,85,14
240200,Pacific,109,86,109,23
240300,Pacific,277,217,350,80
240400,Pacific,54,43,62,5
240500,Pacific,246,220,241,42
240600,Pacific,39,22,53,11
240700,Pacific,517,417,520,94
240800,Pacific,744,619,754,171
240900,Pacific,85,75,107,12
241000,Pacific,662,561,762,169
241100,Pacific,236,205,267,60
241200,Pacific,0,3,6,0
241300,Pacific,22,25,46,3
241400,Pacific,51,43,38,11
241500,Pacific,59,43,48,8
241600,Pacific,34,42,37,5
241700,Pacific,67,44,62,10
241800,Pacific,42,20,42,8
241900,Pacific,69,50,69,19
242000,Pacific,55,45,87,16
242100,Pacific,40,32,32,5
242200,Pacific,8,48,99,5
242300,Pacific,6,6,6,3
242400,Pacific,40,32,42,5
242500,Pacific,47,34,47,8
242600,Pacific,74,49,64,15
242700,Pacific,11,11,11,0
242800,Pacific,33,6,19,0
242900,Pacific,73,34,60,13
243000,Pacific,17,11,6,3
243200,Pacific,46,30,63,11
243300,Pacific,14,3,8,0
243400,Pacific,36,33,55,6
243500,Pacific,25,11,22,0
243600,Pacific,27,19,36,5
243700,Pacific,24,18,26,5
243800,Pacific,11,11,9,3
244000,Pacific,54,54,71,14
244100,Pacific,267,233,300,64
244200,Pacific,52,33,71,11
244300,Pacific,17,19,25,3
244400,Pacific,71,54,76,14
244500,Pacific,83,83,81,15
244600,Pacific,214,175,216,41
244700,Pacific,51,57,108,32
244800,Pacific,20,20,28,6
244900,Pacific,92,79,87,13
245000,Pacific,58,45,85,29
245100,Pacific,50,44,61,17
245200,Pacific,107,97,136,29
245300,Pacific,14,8,14,6
245400,Pacific,245,162,227,35
245500,Pacific,28,25,30,0
245600,Pacific,85,69,101,13
245800,Pacific,51,56,89,20
245900,Pacific,161,106,161,15
246000,Pacific,119,103,122,26
246100,Pacific,47,50,55,8
246200,Pacific,168,148,202,27
246300,Pacific,34,29,47,3
246400,Pacific,192,138,163,32
246600,Pacific,123,103,113,20
246700,Pacific,6,6,8,0
246800,Pacific,8,3,5,0
246900,Pacific,179,126,179,35
247000,Pacific,187,136,191,24
247100,Pacific,77,52,77,10
247200,Pacific,17,9,14,0
247300,Pacific,123,91,118,17
247400,Pacific,125,88,123,15
247500,Pacific,3,8,6,3
247600,Pacific,102,72,113,21
247700,Pacific,116,108,118,21
247800,Pacific,49,60,68,11
247900,Pacific,63,44,63,14
248000,Pacific,60,38,57,11
248100,Pacific,20,17,31,3
248300,Pacific,42,17,31,8
248400,Pacific,47,39,61,14
248500,Pacific,22,19,27,3
248600,Pacific,35,44,57,5
248700,Pacific,52,47,55,11
248800,Pacific,17,6,25,3
248900,Pacific,62,52,76,11
249000,Pacific,11,11,22,3
249100,Pacific,14,19,14,5
249200,Pacific,25,28,31,6
249300,Pacific,8,11,14,3
249400,Pacific,73,47,95,20
249500,Pacific,92,76,103,16
249600,Pacific,9,9,14,6
249700,Pacific,81,81,100,8
249800,Pacific,17,19,22,0
249900,Pacific,14,6,20,0
250000,Pacific,11,14,28,0
250100,Pacific,24,33,30,5
250200,Pacific,6,6,14,3
250300,Pacific,8,14,17,0
250400,Pacific,39,39,56,8
250500,Pacific,8,19,19,3
250600,Pacific,17,14,20,6
250700,Pacific,6,14,25,3
250800,Pacific,17,28,31,3
250900,Pacific,11,47,39,0
251000,Pacific,6,19,6,0
251100,Pacific,6,14,6,0
251200,Pacific,14,52,38,5
251300,Pacific,3,27,8,0
251400,Pacific,28,78,76,6
251500,Pacific,17,11,25,0
251600,Pacific,19,80,58,0
251700,Pacific,8,47,36,3
251800,Pacific,20,22,31,6
251900,Pacific,19,14,25,3
252000,Pacific,30,50,63,8
252100,Pacific,11,20,25,0
252200,Pacific,27,19,38,8
252300,Pacific,0,9,11,0
252400,Pacific,8,57,35,3
252500,Pacific,14,47,39,8
252600,Pacific,0,3,11,3
252700,Pacific,27,29,50,11
252800,Pacific,41,33,44,8
252900,Pacific,49,57,81,24
253000,Pacific,25,41,68,25
253100,Pacific,41,30,49,5
253200,Pacific,8,14,16,3
253300,Pacific,60,90,114,27
253400,Pacific,8,25,22,3
253500,Pacific,36,44,55,14
253600,Pacific,91,77,138,44
253700,Pacific,24,70,84,16
253800,Pacific,52,52,57,14
253900,Pacific,8,27,24,3
254000,Pacific,49,44,60,16
254100,Pacific,48,37,53,11
254200,Pacific,81,63,105,16
254300,Pacific,43,67,78,16
254400,Pacific,49,33,71,24
254500,Pacific,11,24,32,8
254600,Pacific,6,11,6,3
254700,Pacific,19,22,22,3
254800,Pacific,33,39,45,8
254900,Pacific,103,103,149,22
255100,Pacific,163,152,213,52
255200,Pacific,6,8,8,0
255300,Pacific,3,3,6,0
255400,Pacific,11,5,11,0
255500,Pacific,11,3,3,0
255600,Pacific,16,5,16,3
255700,Pacific,26,26,29,5
255800,Pacific,21,8,21,0
255900,Pacific,3,3,5,3
256000,Pacific,18,11,16,0
256100,Pacific,40,22,24,0
256200,Pacific,51,41,39,3
256300,Pacific,32,32,34,5
256400,Pacific,23,26,26,5
256500,Pacific,11,5,11,0
256600,Pacific,3,3,3,0
256700,Pacific,66,47,40,5
256800,Pacific,8,6,8,0
256900,Pacific,19,11,11,5
257000,Pacific,6,6,3,0
257100,Pacific,27,16,16,3
257200,Pacific,3,0,3,0
257300,Pacific,6,14,46,0
257400,Pacific,3,6,6,0
257500,Pacific,18,10,26,5
257700,Pacific,25,8,17,3
257800,Pacific,5,5,8,0
257900,Pacific,25,16,22,5
300300,Pacific,3,6,6,6
300500,Pacific,6,6,3,0
300600,Pacific,3,3,6,0
300700,Pacific,6,40,48,3
300800,Pacific,14,102,111,3
300900,Pacific,9,3,6,3
301000,Pacific,9,80,54,0
301100,Pacific,25,11,17,0
301200,Pacific,36,46,33,3
301300,Pacific,25,8,20,3
301500,Pacific,6,3,3,0
301600,Pacific,9,9,15,3
301800,Pacific,6,6,9,3
302100,Pacific,0,61,29,0
302200,Pacific,8,51,51,3
302300,Pacific,11,6,3,0
302400,Pacific,3,12,23,0
302500,Pacific,3,3,3,0
302600,Pacific,17,6,17,0
302700,Pacific,8,19,33,0
302800,Pacific,17,14,17,0
302900,Pacific,8,6,6,3
303000,Pacific,3,0,0,0
303100,Pacific,9,9,17,0
303200,Pacific,6,3,6,0
303300,Pacific,11,11,11,3
303400,Pacific,3,3,9,3
303500,Pacific,0,3,3,0
303600,Pacific,6,3,6,0
303800,Pacific,6,0,3,0
304100,Pacific,19,38,41,5
304200,Pacific,20,20,17,3
304300,Pacific,11,3,14,3
304400,Pacific,31,17,14,3
304500,Pacific,36,28,33,0
304600,Pacific,20,14,14,0
304700,Pacific,3,3,9,0
304800,Pacific,17,11,17,0
304900,Pacific,28,17,19,0
305000,Pacific,24,22,22,3
305100,Pacific,23,11,20,3
305200,Pacific,24,19,13,3
305300,Pacific,14,17,25,3
305400,Pacific,11,11,8,0
305500,Pacific,8,3,3,3
305600,Pacific,30,24,30,3
305800,Pacific,14,11,17,0
305900,Pacific,39,17,31,6
306000,Pacific,22,11,11,3
306100,Pacific,3,3,0,0
306200,Pacific,11,6,11,0
306300,Pacific,14,6,8,3
306500,Pacific,8,6,11,6
306600,Pacific,6,3,6,0
306700,Pacific,11,3,8,3
306800,Pacific,25,16,19,5
306900,Pacific,6,6,11,3
307000,Pacific,11,19,36,0
307100,Pacific,11,6,14,0
307200,Pacific,6,9,14,3
307300,Pacific,14,14,11,0
307400,Pacific,3,3,5,0
307500,Pacific,22,30,36,3
307600,Pacific,51,51,48,3
307700,Pacific,19,16,29,0
307800,Pacific,28,22,30,3
307900,Pacific,14,16,22,0
308000,Pacific,45,26,26,0
308100,Pacific,51,35,43,5
308200,Pacific,41,25,33,3
308300,Pacific,20,8,8,0
308400,Pacific,52,30,30,3
308600,Pacific,25,25,22,0
309000,Pacific,6,3,8,0
309200,Pacific,16,8,11,0
309300,Pacific,3,0,6,0
309400,Pacific,17,6,17,3
309500,Pacific,3,0,3,3
309600,Pacific,0,0,6,0
309700,Pacific,0,0,0,0
309800,Pacific,6,3,6,0
309900,Pacific,8,6,6,3
310000,Pacific,3,3,3,0
310100,Pacific,11,8,11,0
310200,Pacific,6,0,6,0
310300,Pacific,6,9,6,0
310400,Pacific,6,3,6,0
310500,Pacific,8,0,3,0
310600,Pacific,3,3,3,0
310700,Pacific,6,6,3,0
310800,Pacific,0,3,8,0
310900,Pacific,0,0,0,0
311000,Pacific,6,3,3,3
311100,Pacific,3,3,6,0
311300,Pacific,12,43,30,0
311400,Pacific,6,3,6,0
311500,Pacific,19,13,13,3
311700,Pacific,0,3,3,0
311800,Pacific,0,3,0,0
311900,Pacific,14,8,11,0
312000,Pacific,0,3,3,0
308800,Pacific,3,5,8,0
308900,Pacific,6,11,14,3
312200,Pacific,8,6,3,0
312300,Pacific,0,6,6,0
312400,Pacific,9,6,9,3
312500,Pacific,6,6,8,3
312600,Pacific,0,0,0,0
312700,Pacific,3,0,6,3
312800,Pacific,11,8,8,3
312900,Pacific,9,3,9,3
313000,Pacific,12,3,6,0
313100,Pacific,3,6,3,0
313200,Pacific,9,6,6,0
313300,Pacific,3,3,0,0
313400,Pacific,6,11,11,3
313500,Pacific,8,6,8,0
313600,Pacific,0,0,3,3
313700,Pacific,6,9,3,0
313800,Pacific,6,3,3,0
313900,Pacific,9,0,6,0
314000,Pacific,3,6,3,0
314100,Pacific,6,3,8,0
314200,Pacific,6,3,6,3
314300,Pacific,3,0,3,0
314500,Pacific,14,9,12,0
314600,Pacific,19,14,17,3
314700,Pacific,11,5,5,0
314800,Pacific,6,3,6,0
314900,Pacific,19,8,11,0
315000,Pacific,8,8,0,3
315100,Pacific,0,3,3,3
315200,Pacific,5,3,5,0
315300,Pacific,20,11,14,3
315400,Pacific,14,6,11,3
315500,Pacific,6,6,6,0
315600,Pacific,14,3,6,3
315700,Pacific,36,11,25,0
315800,Pacific,3,3,3,0
315900,Pacific,23,14,20,0
316000,Pacific,5,3,3,0
316100,Pacific,22,5,11,3
316200,Pacific,11,14,11,0
316500,Pacific,8,42,40,0
316600,Pacific,6,6,12,3
316800,Pacific,0,3,6,0
316900,Pacific,6,6,8,0
317000,Pacific,0,9,12,0
317100,Pacific,6,6,6,0
317200,Pacific,19,3,6,0
317300,Pacific,22,27,22,0
317400,Pacific,6,9,9,0
317500,Pacific,12,14,9,3
317600,Pacific,9,3,3,0
317700,Pacific,33,17,31,3
317800,Pacific,53,36,33,3
317900,Pacific,28,25,44,6
318000,Pacific,65,48,51,6
318100,Pacific,19,5,14,5
318200,Pacific,13,19,19,5
318300,Pacific,23,20,17,6
318400,Pacific,5,0,5,0
318500,Pacific,11,11,8,0
318600,Pacific,11,8,11,3
318700,Pacific,68,41,55,5
318800,Pacific,27,30,35,5
318900,Pacific,12,14,14,0
319000,Pacific,28,20,28,3
319200,Pacific,34,34,34,3
319300,Pacific,94,78,108,16
319400,Pacific,38,30,35,5
319500,Pacific,17,20,22,3
319600,Pacific,33,33,30,3
319700,Pacific,29,29,37,3
319800,Pacific,23,20,20,3
319900,Pacific,54,46,46,5
320100,Pacific,11,14,26,6
320200,Pacific,26,34,37,3
320300,Pacific,35,41,52,8
320500,Pacific,23,11,17,6
320600,Pacific,11,11,14,0
320700,Pacific,20,17,23,3
320800,Pacific,36,30,30,3
320900,Pacific,9,17,23,3
321000,Pacific,52,49,57,6
321100,Pacific,85,60,80,8
321200,Pacific,3,47,3,0
321300,Pacific,22,14,11,3
321400,Pacific,11,14,23,0
321500,Pacific,6,6,9,0
321600,Pacific,11,8,14,3
321700,Pacific,28,25,20,6
321800,Pacific,20,34,29,6
321900,Pacific,25,22,28,6
322000,Pacific,22,36,33,6
322100,Pacific,19,22,17,6
322200,Pacific,9,11,14,3
322300,Pacific,3,3,6,0
322400,Pacific,9,11,14,3
322500,Pacific,0,0,0,0
322600,Pacific,6,6,9,0
322700,Pacific,37,49,57,0
322800,Pacific,3,0,0,0
322900,Pacific,3,3,6,0
323000,Pacific,14,17,20,3
323100,Pacific,63,49,49,11
323200,Pacific,6,14,11,0
323300,Pacific,58,64,58,3
323400,Pacific,80,61,75,8
323600,Pacific,9,3,6,0
323700,Pacific,52,22,33,11
323800,Pacific,22,17,31,0
323900,Pacific,12,20,18,3
324000,Pacific,44,19,28,0
324100,Pacific,3,3,3,3
324300,Pacific,11,11,11,0
324400,Pacific,28,37,28,0
324500,Pacific,31,20,31,0
324600,Pacific,34,17,31,6
324700,Pacific,3,6,3,0
324800,Pacific,14,17,17,6
325000,Pacific,36,25,42,3
325100,Pacific,51,37,48,5
325200,Pacific,9,9,9,0
325300,Pacific,25,45,37,3
325400,Pacific,12,12,14,3
325600,Pacific,35,27,24,3
325700,Pacific,3,12,9,3
325800,Pacific,11,17,25,3
325900,Pacific,27,22,19,0
326000,Pacific,11,8,11,3
326100,Pacific,22,25,42,3
326300,Pacific,39,19,25,0
326500,Pacific,51,32,38,5
326700,Pacific,195,126,163,32
326800,Pacific,30,33,30,3
326900,Pacific,44,38,35,5
327000,Pacific,20,28,28,3
327100,Pacific,6,6,14,0
327200,Pacific,49,38,40,5
327300,Pacific,11,11,14,3
327400,Pacific,42,39,39,3
327500,Pacific,43,30,32,5
327600,Pacific,49,41,52,11
327700,Pacific,50,42,33,3
327800,Pacific,43,19,48,3
327900,Pacific,64,55,97,8
328000,Pacific,11,9,9,3
328200,Pacific,30,22,22,6
328300,Pacific,41,41,33,11
328400,Pacific,62,72,77,10
328500,Pacific,55,50,50,3
328600,Pacific,239,153,206,23
328700,Pacific,11,6,23,3
328800,Pacific,6,3,6,0
328900,Pacific,97,62,113,13
329000,Pacific,3,3,3,0
329100,Pacific,22,17,19,3
329200,Pacific,25,11,14,3
329300,Pacific,71,55,58,10
329400,Pacific,28,28,44,3
329500,Pacific,28,14,17,0
329600,Pacific,33,22,27,3
329700,Pacific,31,34,28,3
329800,Pacific,91,68,91,18
329900,Pacific,35,30,41,3
330000,Pacific,6,0,6,3
330100,Pacific,85,64,75,11
330200,Pacific,35,16,38,0
330300,Pacific,6,14,9,3
330400,Pacific,96,83,109,23
330500,Pacific,46,30,46,5
330600,Pacific,6,6,9,3
330800,Pacific,20,14,23,6
330900,Pacific,6,0,12,0
331000,Pacific,21,16,24,0
331100,Pacific,71,62,95,27
331200,Pacific,3,6,6,0
331300,Pacific,6,9,6,0
331400,Pacific,23,6,20,0
331500,Pacific,8,3,11,3
331700,Pacific,43,16,32,0
331800,Pacific,19,16,19,5
331900,Pacific,9,9,17,3
332000,Pacific,9,6,6,0
332100,Pacific,6,0,6,0
332200,Pacific,3,6,6,0
332400,Pacific,0,3,3,0
332500,Pacific,8,11,11,0
332700,Pacific,3,9,9,0
332900,Pacific,11,3,6,0
333100,Pacific,6,3,3,0
333200,Pacific,5,3,0,0
333300,Pacific,9,6,11,0
333700,Pacific,0,3,0,0
333800,Pacific,0,0,3,0
333900,Pacific,9,0,6,0
334000,Pacific,17,6,14,0
334100,Pacific,3,3,3,3
334200,Pacific,6,6,6,0
334300,Pacific,0,3,6,0
334400,Pacific,14,9,11,3
334500,Pacific,9,17,20,0
334600,Pacific,11,3,6,0
334700,Pacific,23,74,15,0
334900,Pacific,36,30,33,3
335000,Pacific,14,9,11,3
335100,Pacific,36,19,22,3
335200,Pacific,31,22,25,3
335300,Pacific,31,8,19,0
335400,Pacific,25,8,17,3
335500,Pacific,30,25,28,0
335600,Pacific,9,6,9,0
335700,Pacific,11,9,9,0
335800,Pacific,8,3,3,0
335900,Pacific,6,0,6,0
336000,Pacific,6,17,14,0
336100,Pacific,14,9,6,3
336200,Pacific,9,3,3,0
336300,Pacific,0,3,0,0
336400,Pacific,0,0,0,3
336700,Pacific,6,3,9,0
336800,Pacific,9,12,6,0
336900,Pacific,14,8,17,0
337000,Pacific,14,6,8,0
337100,Pacific,6,3,3,0
337200,Pacific,6,3,3,0
337300,Pacific,3,9,9,0
337400,Pacific,23,17,32,3
337500,Pacific,48,28,37,0
337600,Pacific,30,19,22,0
337700,Pacific,8,3,6,3
337800,Pacific,63,51,74,3
337900,Pacific,3,3,6,0
338100,Pacific,20,9,15,3
338200,Pacific,59,39,48,0
338300,Pacific,60,48,63,0
338400,Pacific,106,71,85,0
338500,Pacific,147,61,95,6
338700,Pacific,0,3,3,0
338800,Pacific,6,0,0,0
338900,Pacific,11,11,3,0
339000,Pacific,9,14,14,3
339100,Pacific,6,6,3,3
339200,Pacific,3,3,6,0
339300,Pacific,8,8,8,0
339400,Pacific,0,0,0,0
339500,Pacific,6,9,9,0
339600,Pacific,14,28,28,3
339700,Pacific,9,9,6,3
339800,Pacific,8,11,28,3
339900,Pacific,14,11,20,0
340000,Pacific,6,3,0,3
340100,Pacific,17,8,11,0
340200,Pacific,28,11,22,3
340300,Pacific,14,11,11,3
340400,Pacific,20,3,17,0
340500,Pacific,3,3,3,0
340600,Pacific,9,9,17,3
340700,Pacific,28,20,17,3
340800,Pacific,25,20,25,0
341000,Pacific,22,8,17,3
341100,Pacific,8,8,16,0
341300,Pacific,25,14,22,3
341400,Pacific,14,11,17,3
341500,Pacific,15,12,27,0
341800,Pacific,3,6,3,0
341900,Pacific,6,3,6,0
342000,Pacific,3,0,3,3
342100,Pacific,3,3,3,0
342200,Pacific,0,0,3,0
342300,Pacific,0,0,3,0
342400,Pacific,6,3,6,0
342500,Pacific,0,0,0,0
342600,Pacific,3,3,6,0
342700,Pacific,3,6,6,0
342800,Pacific,9,6,3,3
343100,Pacific,6,6,6,3
343300,Pacific,3,3,3,0
343400,Pacific,6,0,6,0
343500,Pacific,9,3,3,0
343600,Pacific,3,0,6,0
343700,Pacific,3,3,11,0
343800,Pacific,0,3,3,0
343900,Pacific,48,37,31,8
344000,Pacific,113,54,88,9
344100,Pacific,14,12,12,0
344200,Pacific,76,34,36,3
344300,Pacific,9,9,9,3
344500,Pacific,42,17,34,0
344700,Pacific,5,5,3,0
344800,Pacific,9,17,35,3
344900,Pacific,14,39,73,0
345000,Pacific,14,11,14,3
345100,Pacific,3,0,3,0
345200,Pacific,3,43,43,0
345300,Pacific,9,20,35,3
345400,Pacific,9,3,9,0
345500,Pacific,25,8,14,0
345600,Pacific,14,6,20,3
345700,Pacific,9,9,6,0
345800,Pacific,17,74,157,0
346000,Pacific,3,3,3,0
346200,Pacific,3,3,3,0
346400,Pacific,3,0,3,0
346600,Pacific,6,3,12,0
346700,Pacific,6,3,3,3
346800,Pacific,3,6,9,3
346900,Pacific,6,0,6,0
347000,Pacific,3,6,6,3
347100,Pacific,0,0,6,0
347200,Pacific,0,0,3,0
347300,Pacific,3,3,3,3
347400,Pacific,6,6,8,0
347500,Pacific,3,0,3,3
347700,Pacific,9,9,9,0
347800,Pacific,11,11,14,0
347900,Pacific,14,9,14,0
348000,Pacific,6,0,6,0
348100,Pacific,33,18,47,3
348200,Pacific,6,3,9,0
348300,Pacific,9,17,14,3
348400,Pacific,12,23,20,3
348600,Pacific,8,8,8,0
348700,Pacific,26,9,14,0
348800,Pacific,11,8,8,3
348900,Pacific,3,0,6,0
349000,Pacific,0,0,3,0
349100,Pacific,3,0,6,3
349200,Pacific,8,3,8,3
349300,Pacific,3,3,0,3
349400,Pacific,6,6,3,0
349600,Pacific,6,3,6,0
349700,Pacific,3,9,6,6
349800,Pacific,11,3,9,3
349900,Pacific,12,12,6,0
350000,Pacific,33,8,17,3
350100,Pacific,6,0,6,0
350200,Pacific,0,6,3,0
350300,Pacific,11,6,11,3
350400,Pacific,36,22,25,6
350500,Pacific,8,6,6,0
350600,Pacific,14,19,14,5
350700,Pacific,9,11,9,0
350900,Pacific,46,38,49,11
351000,Pacific,36,30,36,6
351100,Pacific,11,14,17,3
351200,Pacific,6,6,11,0
351300,Pacific,48,24,27,0
351400,Pacific,14,19,17,0
351500,Pacific,14,11,8,0
351600,Pacific,14,17,14,6
351700,Pacific,19,22,19,3
351800,Pacific,8,8,8,0
351900,Pacific,8,8,8,3
352000,Pacific,8,82,19,5
352100,Pacific,17,14,14,0
352200,Pacific,3,109,8,3
352300,Pacific,11,20,14,0
352400,Pacific,3,75,6,0
352500,Pacific,6,3,6,0
352600,Pacific,25,11,14,0
352700,Pacific,8,11,8,0
352800,Pacific,0,36,3,3
352900,Pacific,11,31,20,0
353000,Pacific,8,8,6,3
353100,Pacific,3,114,8,0
353300,Pacific,35,30,35,3
353400,Pacific,11,48,31,0
353500,Pacific,35,41,33,8
353600,Pacific,14,6,14,3
353800,Pacific,20,31,34,3
353900,Pacific,0,3,5,0
354000,Pacific,24,21,24,11
354100,Pacific,37,27,27,5
354200,Pacific,51,46,51,5
354400,Pacific,25,17,30,3
354500,Pacific,33,30,49,5
354600,Pacific,43,24,27,3
354700,Pacific,53,25,47,14
354800,Pacific,22,25,25,0
354900,Pacific,17,11,14,3
355000,Pacific,11,8,14,0
355100,Pacific,14,0,8,0
355200,Pacific,51,48,48,5
355300,Pacific,14,17,17,3
355400,Pacific,14,6,14,3
355500,Pacific,48,25,37,8
355600,Pacific,27,11,19,0
355700,Pacific,22,17,19,3
355800,Pacific,9,0,6,0
355900,Pacific,3,0,3,0
356000,Pacific,14,3,3,0
356100,Pacific,9,9,11,0
356200,Pacific,6,20,17,0
356300,Pacific,6,3,6,0
356400,Pacific,8,8,14,3
356500,Pacific,20,28,42,6
356600,Pacific,17,20,14,0
356800,Pacific,0,5,11,3
357300,Pacific,0,3,3,0
357500,Pacific,9,12,18,0
357600,Pacific,3,0,0,0
357700,Pacific,6,3,3,0
357900,Pacific,8,6,14,3
358000,Pacific,14,3,3,0
358100,Pacific,6,0,8,0
358200,Pacific,3,3,0,3
358300,Pacific,3,0,6,3
358400,Pacific,6,6,8,0
358500,Pacific,3,0,0,0
358600,Pacific,14,11,11,3
358700,Pacific,3,3,0,0
358800,Pacific,5,0,8,0
358900,Pacific,6,6,8,3
359000,Pacific,0,0,3,0
359100,Pacific,14,14,8,0
359400,Pacific,8,0,8,0
359500,Pacific,11,8,11,3
359600,Pacific,9,0,0,3
359700,Pacific,3,0,9,0
359800,Pacific,6,3,8,0
359900,Pacific,9,9,6,3
360000,Pacific,0,0,3,0
360200,Pacific,3,6,6,0
360300,Pacific,3,3,0,6
360400,Pacific,16,8,8,5
360500,Pacific,14,8,11,3
360600,Pacific,27,21,16,5
360700,Pacific,17,14,17,3
360800,Pacific,3,3,0,3
360900,Pacific,22,5,14,3
361000,Pacific,5,27,22,0
361100,Pacific,14,11,14,0
361200,Pacific,14,6,11,0
361300,Pacific,11,11,13,3
361400,Pacific,19,14,14,0
361500,Pacific,33,17,30,6
361600,Pacific,43,35,43,5
361700,Pacific,35,24,32,8
361900,Pacific,24,16,19,3
362000,Pacific,8,24,13,3
362100,Pacific,49,31,41,3
362200,Pacific,47,36,31,3
362300,Pacific,3,0,8,0
362400,Pacific,52,16,31,5
362500,Pacific,41,33,33,8
362600,Pacific,37,10,21,5
362700,Pacific,30,25,30,5
362800,Pacific,23,15,13,0
362900,Pacific,40,32,48,0
363000,Pacific,26,18,28,8
363100,Pacific,3,0,3,0
363300,Pacific,32,16,25,9
100100,Asian,7,10,10,0
100200,Asian,14,7,18,2
100400,Asian,5,5,15,0
100500,Asian,0,2,2,0
100600,Asian,5,5,5,7
100700,Asian,33,28,40,2
100800,Asian,39,28,60,7
100900,Asian,5,2,10,0
101000,Asian,5,2,7,0
101100,Asian,10,13,36,0
101200,Asian,0,2,5,0
101300,Asian,5,7,10,2
101400,Asian,5,7,10,0
101500,Asian,2,0,5,0
101600,Asian,0,0,2,0
101700,Asian,7,2,7,0
101800,Asian,8,3,13,3
101900,Asian,0,0,5,2
102000,Asian,7,2,5,0
102100,Asian,5,0,5,0
102200,Asian,24,8,26,5
102300,Asian,3,5,8,0
102400,Asian,3,3,11,0
102500,Asian,5,10,15,5
102600,Asian,11,8,19,3
102700,Asian,9,5,7,2
102800,Asian,16,13,24,5
102900,Asian,5,5,10,3
103000,Asian,34,42,79,5
103100,Asian,16,22,51,8
103200,Asian,8,3,5,0
103300,Asian,11,27,30,24
103400,Asian,5,15,32,2
103500,Asian,43,29,65,10
103600,Asian,0,3,3,3
103700,Asian,8,8,21,5
103800,Asian,6,8,17,3
103900,Asian,28,41,66,14
104000,Asian,0,5,5,0
104100,Asian,0,5,10,3
104200,Asian,8,8,5,0
104300,Asian,8,6,19,3
104400,Asian,0,5,2,0
104500,Asian,7,0,7,2
104600,Asian,14,14,19,5
104700,Asian,7,2,5,0
104800,Asian,8,8,10,0
104900,Asian,5,3,13,3
105100,Asian,14,11,41,5
105200,Asian,12,7,14,5
105300,Asian,11,3,11,0
105400,Asian,24,16,40,8
105500,Asian,23,10,41,8
105600,Asian,8,5,16,3
105700,Asian,3,3,8,3
105800,Asian,44,41,87,7
105900,Asian,51,43,110,16
106000,Asian,17,10,30,2
106100,Asian,42,42,88,8
106200,Asian,22,25,32,5
106300,Asian,36,25,63,6
106400,Asian,5,5,15,2
106500,Asian,25,27,49,7
106600,Asian,52,60,123,5
106700,Asian,13,8,19,3
106800,Asian,31,29,73,8
106900,Asian,142,88,232,16
107000,Asian,70,127,152,18
107100,Asian,21,34,68,3
107200,Asian,15,13,33,3
107300,Asian,15,34,66,5
107400,Asian,19,26,35,7
107500,Asian,27,49,63,10
107600,Asian,3,8,13,0
107700,Asian,7,7,7,0
107800,Asian,8,3,16,3
108000,Asian,43,5,8,0
108100,Asian,21,29,43,11
108200,Asian,18,13,37,5
108300,Asian,18,15,28,5
108500,Asian,14,3,27,5
108600,Asian,13,5,24,5
108700,Asian,24,8,40,3
108800,Asian,15,20,48,5
108900,Asian,5,5,19,0
109100,Asian,31,16,44,5
109200,Asian,10,5,15,0
109300,Asian,43,41,91,10
109400,Asian,5,8,5,3
109500,Asian,0,8,13,3
109600,Asian,3,8,13,0
109700,Asian,19,11,40,5
109800,Asian,8,5,22,3
109900,Asian,19,8,33,3
110100,Asian,8,5,11,3
110200,Asian,10,8,28,0
110400,Asian,16,21,32,3
110500,Asian,18,28,54,5
110700,Asian,16,11,37,3
110800,Asian,11,11,35,3
110900,Asian,17,11,20,3
111100,Asian,22,25,38,3
111200,Asian,28,14,51,6
111300,Asian,52,55,102,14
111400,Asian,3,0,12,0
111500,Asian,8,11,17,3
111600,Asian,11,11,35,3
111700,Asian,24,33,46,5
111800,Asian,3,5,10,3
111900,Asian,11,11,23,0
112100,Asian,11,6,30,11
112200,Asian,21,10,36,3
112300,Asian,3,11,21,3
112400,Asian,28,26,44,5
112500,Asian,11,11,20,8
112600,Asian,19,3,28,0
112700,Asian,112,106,279,34
112800,Asian,11,13,21,8
112900,Asian,64,42,137,20
113000,Asian,61,61,166,25
113100,Asian,266,130,482,57
113200,Asian,5,5,11,3
113300,Asian,246,139,448,46
113400,Asian,60,57,131,40
113500,Asian,20,20,53,8
113600,Asian,59,45,135,11
113900,Asian,33,31,81,17
114000,Asian,39,34,87,14
114100,Asian,40,26,68,6
114200,Asian,11,5,27,5
114400,Asian,43,24,79,8
