oareas,f A,f B,f C,f D,f E,f F,f G,f H,f I,f J,f K,f L,f M,f N,f O,f P,f Q,f R,f S,m A,m B,m C,m D,m E,m F,m G,m H,m I,m J,m K,m L,m M,m N,m O,m P,m Q,m R,m S
317500,55,0,214,91,42,152,135,200,86,8,24,41,1329,187,292,145,1094,43,148,113,0,514,216,251,310,102,122,235,8,17,42,1545,219,282,50,237,40,131
317600,0,0,0,0,14,13,4,10,3,0,0,6,5,1,12,0,74,0,0,0,0,0,0,83,28,3,6,9,0,0,6,6,2,12,0,16,0,0
317700,0,0,20,0,13,5,14,26,5,0,17,0,382,1,349,57,126,2,18,0,0,49,0,77,11,10,15,15,0,12,0,444,2,337,19,27,2,16
317800,1,0,1,0,9,0,14,52,7,0,0,10,1,7,0,124,0,18,25,2,0,2,0,53,0,10,31,21,0,0,10,2,9,0,43,0,16,23
317900,4,0,2,1,30,43,59,69,3,30,0,8,11,3,0,114,103,13,22,8,0,5,2,179,89,45,42,9,32,0,8,13,4,0,39,22,12,19
318000,0,0,10,1,11,1,254,95,4,4,2,17,35,3,0,88,69,32,15,0,0,24,2,65,2,193,58,12,4,1,17,41,4,0,30,15,30,13
318100,0,0,53,0,1,0,11,34,4,0,2,0,1,0,0,46,46,2,13,0,0,128,0,7,0,9,21,12,0,1,0,2,0,0,16,10,2,11
318200,0,0,3,27,22,6,2,0,0,0,0,0,0,3,0,9,0,0,8,0,0,8,64,131,14,1,0,0,0,0,0,0,4,0,3,0,0,7
318300,0,0,6,0,14,13,27,30,3,0,0,0,16,7,0,0,13,6,25,0,0,14,0,83,28,21,18,9,0,0,0,18,9,0,0,3,6,23
318400,110,0,10,0,24,5,7,17,0,0,2,8,0,90,0,41,109,0,11,226,0,24,0,143,11,5,10,0,0,1,8,0,105,0,14,23,0,9
318500,0,0,0,0,11,0,19,2,2,0,2,0,5,7,0,0,17,4,15,0,0,0,0,65,0,15,1,6,0,1,0,6,9,0,0,3,4,13
318600,0,0,10,0,12,1,11,13,0,0,2,4,7,1,0,36,24,0,6,0,0,24,0,71,2,9,7,0,0,1,4,9,2,0,12,5,0,5
318700,0,0,2,0,2,0,2,39,5,0,0,0,7,3,0,0,34,0,4,0,0,5,0,14,0,1,23,15,0,0,0,9,4,0,0,7,0,3
318800,0,0,10,0,13,2,0,26,0,2,0,6,9,1,0,31,24,0,6,0,0,24,0,77,5,0,15,0,2,0,6,11,2,0,10,5,0,5
318900,0,0,2,0,3,4,31,26,1,2,0,0,13,1,0,0,51,0,8,0,0,5,0,17,8,24,15,3,2,0,0,15,2,0,0,11,0,7
319000,0,0,1,0,12,5,14,7,0,0,0,2,22,9,0,15,149,0,8,0,0,2,0,71,11,10,4,0,0,0,2,26,11,0,5,32,0,7
319200,1,0,2,0,14,4,35,95,1,0,0,2,16,1,2,343,57,0,15,2,0,5,0,83,8,27,58,3,0,0,2,18,2,2,119,12,0,13
319300,0,0,1,0,3,0,7,13,5,0,0,0,1,1,0,187,109,2,8,0,0,2,0,17,0,5,7,15,0,0,0,2,2,0,65,23,2,7
319400,0,0,18,0,12,11,11,5,1,0,0,6,11,9,0,3,161,2,6,0,0,44,0,71,23,9,3,3,0,0,6,13,11,0,1,35,2,5
319500,0,0,14,0,4,6,103,104,0,0,0,12,5,22,0,52,28,4,22,0,0,34,0,25,14,78,63,0,0,0,12,6,26,0,18,6,4,19
319600,0,0,4,0,3,1,4,56,1,0,0,2,11,3,0,135,103,6,8,0,0,11,0,17,2,3,34,3,0,0,2,13,4,0,46,22,6,7
319700,0,0,1,0,6,5,19,52,4,2,2,4,29,7,0,93,3,0,2,0,0,2,0,35,11,15,31,12,2,1,4,33,9,0,32,0,0,1
319800,1,0,6,0,34,4,14,69,7,0,2,0,22,7,0,12,3,72,13,2,0,14,0,203,8,10,42,21,0,1,0,26,9,0,4,0,67,11
319900,0,0,2,0,8,4,9,26,11,0,0,2,13,3,2,176,20,13,33,0,0,5,0,47,8,7,15,30,0,0,2,15,4,2,61,4,12,29
320100,0,0,0,0,17,0,9,26,0,0,4,2,13,1,0,41,218,0,33,0,3,0,0,101,0,7,15,0,0,3,2,15,2,0,14,47,0,29
320200,0,0,20,0,34,16,39,78,4,0,7,13,38,35,0,166,17,4,15,0,0,49,0,203,32,30,47,12,0,5,14,45,41,0,57,3,4,13
320300,0,0,0,0,5,6,0,5,15,6,0,0,0,1,0,36,86,2,6,0,0,0,0,29,14,0,3,40,6,0,0,0,2,0,12,18,2,5
320500,0,0,57,0,28,282,294,60,13,0,2,2,16,3,0,67,51,2,44,0,0,138,0,167,573,224,37,35,0,1,2,18,4,0,23,11,2,39
320600,0,0,20,0,6,1,246,39,1,0,4,13,29,7,0,145,380,130,18,0,0,49,0,35,2,187,23,3,0,3,14,33,9,0,50,82,122,16
320700,5,0,3,0,16,4,7,13,1,6,4,6,16,64,0,36,34,0,22,11,0,8,0,95,8,5,7,3,6,3,6,18,75,0,12,7,0,19
320800,2,0,3,0,10,1,16,13,0,0,0,37,16,61,0,12,311,0,0,5,0,8,0,59,2,12,7,0,0,0,39,18,71,0,4,67,0,0
320900,0,0,0,5,7,1,19,47,0,4,0,8,12,0,0,114,241,0,11,0,0,0,11,41,2,15,29,0,4,0,8,15,0,0,39,52,0,9
321000,0,0,4,0,17,2,16,73,13,2,0,2,5,0,6,145,264,4,29,0,0,11,0,101,5,12,45,35,2,0,2,6,0,6,50,57,4,26
321100,2,0,1,3,6,0,19,26,2,0,0,2,9,3,0,98,34,0,59,5,0,2,8,35,0,15,15,6,0,0,2,11,4,0,34,7,0,52
321200,0,0,1,0,1,4,9,147,0,10,0,4,97,32,12,3122,34,18,51,0,0,2,0,7,8,7,90,0,10,0,4,113,37,12,1084,7,16,46
321300,23,0,26,0,12,13,143,121,1,2,0,4,3,54,0,57,74,0,4,47,0,64,0,71,28,109,74,3,2,0,4,4,64,0,19,16,0,3
321400,2,0,14,0,11,13,47,60,4,0,7,2,38,19,0,489,276,4,25,5,0,34,0,65,28,36,37,12,0,5,2,45,22,0,169,60,4,23
321500,0,0,10,0,13,0,19,87,1,10,2,12,12,1,6,46,103,2,6,0,0,24,0,77,0,15,53,3,10,1,12,15,2,6,16,22,2,5
321600,0,0,0,0,13,1,0,2,0,0,2,6,5,0,0,67,57,25,22,0,0,0,0,77,2,0,1,0,0,1,6,6,0,0,23,12,23,19
321700,2,0,3,0,22,1,51,0,1,4,0,2,11,7,0,88,253,0,6,5,0,8,0,131,2,39,0,3,4,0,2,13,9,0,30,55,0,5
321800,0,0,2,0,3,6,326,243,3,0,32,12,45,3,0,145,391,4,25,0,0,5,0,17,14,248,148,9,0,23,12,52,4,0,50,85,4,23
321900,0,0,3,0,20,9,16,26,3,0,0,6,11,3,21,0,28,36,0,0,0,8,0,119,19,12,15,9,0,0,6,13,4,20,0,6,33,0
322000,0,0,0,0,2,1,127,26,1,8,0,0,13,1,0,156,28,0,22,0,0,0,0,14,2,96,15,3,8,0,0,15,2,0,54,6,0,19
322100,1,0,14,0,36,1,47,43,4,2,7,8,11,7,0,12,40,15,29,2,0,34,0,215,2,36,26,12,2,5,8,13,9,0,4,8,14,26
322200,0,0,18,0,17,8,55,73,0,0,4,6,45,48,2,41,1209,32,29,0,0,44,0,101,16,42,45,0,0,3,6,52,56,2,14,262,30,26
322300,11,0,1094,35,161,739,294,87,260,4,2,89,220,575,221,36,34,36,259,23,0,2621,83,959,1503,224,53,706,4,1,92,256,673,213,12,7,33,230
322400,0,0,2,5,12,1,7,104,0,2,2,4,22,11,0,229,126,13,6,0,0,5,11,71,2,5,63,0,2,1,4,26,13,0,79,27,12,5
322500,0,0,0,0,3,0,95,78,0,34,0,4,9,1,14,52,195,6,0,0,0,0,0,17,0,72,47,0,35,0,4,11,2,13,18,42,6,0
322600,1,0,24,0,11,1,19,18,2,0,0,27,32,5,0,26,28,18,13,2,0,59,0,65,2,15,11,6,0,0,28,37,6,0,9,6,16,11
322700,0,0,0,0,7,0,119,47,3,0,2,8,7,3,4,270,218,2,6,0,0,0,0,41,0,90,29,9,0,1,8,9,4,4,93,47,2,5
322800,0,0,0,0,1,0,11,52,2,12,0,2,3,1,0,0,17,0,15,0,0,0,0,10,0,9,31,6,12,0,2,4,2,0,0,3,0,13
322900,225,0,2,0,13,1,4,52,0,0,0,0,3,3,0,18,74,0,59,461,0,5,0,77,2,3,31,0,0,0,0,4,4,0,6,16,0,52
323000,6,1,7,0,20,9,302,356,9,0,17,34,129,45,0,562,1209,0,59,14,14,17,0,119,18,230,218,25,0,12,35,150,52,0,195,262,0,52
323100,0,0,6,0,30,5,14,30,6,0,4,24,16,11,2,104,149,10,13,0,0,14,0,179,11,10,18,18,0,3,24,18,13,2,36,32,10,11
323200,0,0,1,0,3,2,19,95,6,0,2,17,45,3,10,166,46,0,33,0,0,2,0,17,5,15,58,18,0,1,17,52,4,10,57,10,0,29
323300,1,0,0,0,2,0,47,21,2,0,2,6,1,9,0,46,86,13,11,2,0,0,0,14,0,36,13,6,0,1,6,2,11,0,16,18,12,9
323400,0,0,8,0,28,1,183,56,2,0,7,10,71,25,4,88,34,4,29,0,0,20,0,167,2,139,34,6,0,5,10,82,30,4,30,7,4,26
323600,0,0,0,0,1,1,0,73,2,0,0,2,0,0,0,12,13,0,2,0,0,0,0,7,2,0,45,6,0,0,2,0,0,0,4,3,0,1
323700,0,0,4,1,15,0,4,10,4,0,0,10,11,1,2,57,51,0,15,0,0,11,2,89,0,3,6,12,0,0,10,13,2,2,19,11,0,13
323800,5,0,2,3,3,0,63,30,0,2,0,0,19,45,0,124,115,13,15,11,0,5,8,21,0,48,18,0,2,0,0,22,52,0,43,25,12,13
323900,11,0,14,0,12,13,31,139,2,0,61,34,35,96,0,0,57,0,13,23,0,34,0,71,28,24,85,6,0,44,35,41,113,0,0,12,0,11
324000,1,0,8,0,20,6,16,21,3,2,0,4,9,19,4,166,1612,0,22,2,0,20,0,119,14,12,13,9,2,0,4,11,22,4,57,350,0,19
324100,0,0,0,1,0,0,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,3,11,0,0,0,0,0,0,0,0,0,0,0
324300,9,0,22,0,44,20,4,47,11,2,2,4,19,1,0,6,28,0,11,19,0,54,0,263,42,3,29,30,2,1,4,22,2,0,2,6,0,9
324400,0,0,0,0,5,0,31,47,1,2,4,2,19,7,0,57,28,15,29,0,0,0,0,29,0,24,29,3,2,3,2,22,9,0,19,6,14,26
324500,8,0,1,0,10,13,35,73,1,0,20,2,11,1,32,83,28,0,6,16,0,2,0,59,28,27,45,3,0,14,2,13,2,31,28,6,0,5
324600,0,0,6,1,22,4,334,200,2,34,44,8,48,0,8,104,287,15,22,0,0,14,2,131,8,254,122,6,35,32,8,56,0,8,36,62,14,19
324700,0,0,10,0,1,8,14,47,0,0,0,10,7,3,0,0,13,0,13,0,0,24,0,7,16,10,29,0,0,0,10,9,4,0,0,3,0,11
324800,0,0,7,0,10,5,103,104,0,0,0,12,22,13,0,6,656,13,40,0,0,17,0,59,11,78,63,0,0,0,12,26,15,0,2,142,12,36
325000,13,0,10,0,11,1,11,60,0,0,0,0,7,1,0,67,1048,21,11,28,0,24,0,65,2,9,37,0,0,0,0,9,2,0,23,227,20,9
325100,0,0,12,0,20,2,127,21,4,4,0,2,7,5,0,57,10,93,15,0,0,29,0,119,5,96,13,12,4,0,2,9,6,0,19,2,88,13
325200,0,0,2,0,3,5,35,21,0,0,2,37,11,0,0,0,97,0,0,0,0,5,0,21,11,27,13,0,0,1,39,13,0,0,0,21,0,0
325300,1,0,1,0,18,0,16,147,2,0,4,0,9,48,78,9,46,4,25,2,0,2,0,107,0,12,90,6,0,3,0,11,56,75,3,10,4,23
325400,0,0,2,0,19,2,31,87,5,0,2,2,25,16,0,187,368,4,4,0,0,5,0,113,5,24,53,15,0,1,2,30,18,0,65,80,4,3
325600,2,0,1,0,30,1,19,0,0,0,0,6,7,0,0,36,28,4,25,5,0,2,0,179,2,15,0,0,0,0,6,9,0,0,12,6,4,23
325700,20,0,140,150,36,73,103,644,71,109,447,241,2140,394,1105,270,610,267,126,42,0,336,354,215,150,78,393,194,114,323,249,2487,461,1067,93,132,251,112
325800,27,0,26,0,13,20,111,65,1,34,32,68,181,48,28,156,1439,4,40,56,0,64,0,77,42,84,39,3,35,23,71,211,56,27,54,313,4,36
325900,0,0,0,0,13,0,43,30,0,0,0,0,11,3,0,270,115,8,8,0,0,0,0,77,0,33,18,0,0,0,0,13,4,0,93,25,8,7
326000,0,0,4,0,22,0,4,0,0,0,2,10,7,1,0,26,0,0,2,0,0,11,0,131,0,3,0,0,0,1,10,9,2,0,9,0,0,1
326100,0,0,1,0,11,2,95,95,0,4,0,0,11,9,0,26,334,4,22,0,0,2,0,65,5,72,58,0,4,0,0,13,11,0,9,72,4,19
326300,0,0,1,0,28,0,16,47,1,0,2,0,22,1,0,124,63,4,13,0,0,2,0,167,0,12,29,3,0,1,0,26,2,0,43,13,4,11
326500,0,0,7,0,8,16,2,52,0,0,0,10,3,0,0,67,28,0,4,0,0,17,0,47,32,1,31,0,0,0,10,4,0,0,23,6,0,3
326700,8,0,2,0,5,0,19,13,1,0,2,10,16,5,0,187,218,0,13,16,0,5,0,29,0,15,7,3,0,1,10,18,6,0,65,47,0,11
326800,0,0,2,0,4,13,111,60,2,0,0,0,5,3,17,18,69,0,48,0,0,5,0,23,28,84,37,6,0,0,0,6,4,17,6,15,0,42
326900,0,0,0,0,12,9,19,17,2,0,0,4,11,1,0,62,115,4,74,0,0,0,0,71,18,15,10,6,0,0,4,13,2,0,21,25,4,65
327000,0,0,10,0,8,0,19,174,0,0,14,0,48,19,0,98,126,8,48,0,0,24,0,47,0,15,106,0,0,10,0,56,22,0,34,27,8,42
327100,1,0,107,0,166,198,1354,304,37,51,138,65,681,1163,107,1405,1439,10,334,2,0,257,0,983,404,1029,186,102,53,100,67,791,1361,103,487,313,10,296
327200,0,0,1,0,19,1,27,26,15,0,0,0,16,45,0,104,51,15,13,0,0,2,0,113,2,21,15,40,0,0,0,18,52,0,36,11,14,11
327300,0,0,0,0,15,0,39,47,4,14,4,6,16,9,0,9,57,0,6,0,0,0,0,89,0,30,29,12,15,3,6,18,11,0,3,12,0,5
327400,0,0,7,0,11,1,14,5,1,0,0,0,1,5,0,6,86,0,6,0,0,17,0,65,2,10,3,3,0,0,0,2,6,0,2,18,0,5
327500,0,0,2,1,10,0,9,5,0,0,0,0,0,1,0,72,0,25,2,0,0,5,2,59,0,7,3,0,0,0,0,0,2,0,25,0,23,1
327600,0,0,14,0,20,5,342,130,1,4,4,10,38,7,10,145,149,2,11,0,0,34,0,119,11,260,79,3,4,3,10,45,9,10,50,32,2,9
327700,0,0,2,0,22,4,51,5,0,0,0,2,16,5,0,104,57,0,15,0,0,5,0,131,8,39,3,0,0,0,2,18,6,0,36,12,0,13
327800,0,0,1,0,4,2,2,43,0,0,0,2,0,0,0,208,40,4,2,0,0,2,0,25,5,1,26,0,0,0,2,0,0,0,72,8,4,1
327900,0,0,4,0,15,0,39,130,0,0,2,2,29,1,0,98,172,4,25,0,0,11,0,89,0,30,79,0,0,1,2,33,2,0,34,37,4,23
328000,23,0,10,0,11,8,215,13,0,4,2,8,19,7,0,88,17,4,6,47,0,24,0,65,16,163,7,0,4,1,8,22,9,0,30,3,4,5
328200,0,0,1,0,5,5,55,2,0,0,0,0,7,1,0,46,103,0,0,0,0,2,0,29,11,42,1,0,0,0,0,9,2,0,16,22,0,0
328300,0,0,41,0,14,0,43,30,2,0,4,0,1,3,8,15,0,25,29,0,0,98,0,83,0,33,18,6,0,3,0,2,4,8,5,0,23,26
328400,0,0,140,0,56,13,207,5,3,20,0,2,29,3,35,98,218,0,29,0,0,336,0,335,28,157,3,9,21,0,2,33,4,34,34,47,0,26
328500,0,0,1,0,17,0,87,43,0,0,4,2,11,5,0,12,138,4,25,0,0,2,0,101,0,66,26,0,0,3,2,13,6,0,4,30,4,23
328600,0,0,0,0,6,0,0,15,3,4,2,0,0,1,14,62,24,4,13,0,0,0,0,35,0,0,9,9,4,1,0,0,2,14,21,5,4,11
328700,0,0,14,0,70,0,119,95,1,0,0,4,0,9,0,0,172,0,2,0,0,34,0,419,0,90,58,3,0,0,4,0,11,0,0,37,0,1
328800,0,0,285,7,117,258,254,56,41,34,61,37,103,710,42,36,218,79,259,0,0,682,17,695,526,193,34,112,35,44,39,120,831,41,12,47,74,230
328900,0,0,12,0,17,1,27,191,0,0,0,0,11,3,0,166,0,0,18,0,0,29,0,101,2,21,117,0,0,0,0,13,4,0,57,0,0,16
329000,6,0,4,0,7,2,0,7,0,0,0,2,7,0,0,0,17,0,22,14,0,11,0,41,5,0,4,0,0,0,2,9,0,0,0,3,0,19
329100,0,0,3,0,20,4,19,56,0,0,28,6,19,7,0,114,97,4,8,0,0,8,0,119,8,15,34,0,0,20,6,22,9,0,39,21,4,7
329200,0,0,2,0,11,4,0,2,0,0,2,0,22,7,0,301,552,101,2,0,0,5,0,65,8,0,1,0,0,1,0,26,9,0,104,120,95,1
329300,0,0,1,0,6,0,262,147,0,0,7,0,1,0,24,0,63,10,48,0,0,2,0,35,0,199,90,0,0,5,0,2,0,24,0,13,10,42
329400,0,0,35,0,4,0,55,52,1,0,0,2,11,142,0,52,63,2,14,0,0,84,0,25,0,42,31,3,0,0,2,13,166,0,18,13,2,13
329500,0,0,0,0,15,2,2,21,0,2,0,0,5,16,0,0,10,0,4,0,0,0,0,89,5,1,13,0,2,0,0,6,18,0,0,2,0,3
329600,0,0,24,0,6,5,9,26,2,0,0,0,1,0,0,0,57,0,25,0,0,59,0,35,11,7,15,6,0,0,0,2,0,0,0,12,0,23
329700,0,0,8,0,5,0,35,60,11,0,7,2,1,29,128,0,253,2,33,0,0,19,0,29,0,27,37,30,0,5,2,2,34,124,0,55,2,29
329800,0,0,2,25,6,0,14,2,0,0,0,0,3,3,0,9,51,0,6,0,0,5,59,35,0,10,1,0,0,0,0,4,4,0,3,11,0,5
329900,0,0,0,0,4,1,35,10,2,0,2,2,1,0,0,52,34,2,8,0,0,0,0,25,2,27,6,6,0,1,2,2,0,0,18,7,2,7
330000,1,0,4,0,30,0,14,7,0,0,4,4,11,1,0,0,6,72,6,2,0,11,0,179,0,10,4,0,0,3,4,13,2,0,0,1,67,5
330100,0,0,3,0,8,0,59,39,6,41,0,4,13,16,24,62,103,6,13,0,0,8,0,47,0,45,23,18,43,0,4,15,18,24,21,22,6,11
330200,0,0,0,0,9,2,151,113,0,17,4,27,29,0,60,104,74,21,22,0,0,0,0,53,5,115,69,0,17,3,28,33,0,58,36,16,20,19
330300,0,0,1,0,19,1,35,87,0,23,17,17,25,7,28,52,737,2,81,0,0,2,0,113,2,27,53,0,25,12,17,30,9,27,18,160,2,72
330400,0,0,2,0,7,0,35,7,2,0,0,6,1,1,0,6,20,0,8,0,0,5,0,41,0,27,4,6,0,0,6,2,2,0,2,4,0,7
330500,0,0,3,0,14,0,9,15,1,0,0,2,5,19,32,166,3,2,2,0,0,8,0,83,0,7,9,3,0,0,2,6,22,31,57,0,2,1
330600,1,0,2,0,16,0,16,7,2,0,0,4,22,0,0,135,63,0,6,2,0,5,0,95,0,12,4,6,0,0,4,26,0,0,46,13,0,5
330800,5,0,0,0,9,1,183,7,2,0,0,0,7,5,0,124,34,0,22,11,0,0,0,53,2,139,4,6,0,0,0,9,6,0,43,7,0,19
330900,0,0,0,1,3,1,0,5,0,0,0,2,9,1,2,176,92,0,22,0,0,0,2,21,2,0,3,0,0,0,2,11,2,2,61,20,0,19
331000,0,0,33,0,2,2,0,5,0,0,0,4,3,0,0,0,6,0,0,0,0,79,0,14,5,0,3,0,0,0,4,4,0,0,0,1,0,0
331100,0,0,18,0,3,1,127,95,3,0,7,6,25,3,0,57,97,2,25,0,0,44,0,21,2,96,58,9,0,5,6,30,4,0,19,21,2,23
331200,1,0,1,0,10,4,0,30,0,4,2,2,12,5,0,9,24,0,0,2,0,2,0,59,8,0,18,0,4,1,2,15,6,0,3,5,0,0
331300,4,0,10,0,17,5,27,18,2,0,4,8,116,5,0,41,28,4,0,8,0,24,0,101,11,21,11,6,0,3,8,135,6,0,14,6,4,0
331400,0,0,4,1,9,0,2,2,3,0,0,2,5,3,0,3,109,25,15,0,0,11,2,53,0,1,1,9,0,0,2,6,4,0,1,23,23,13
331500,0,0,475,14,109,351,254,52,181,12,61,12,129,148,2,15,207,36,44,0,0,1137,34,647,714,193,31,491,12,44,12,150,173,2,5,45,33,39
331700,0,0,1,0,20,0,4,43,0,0,0,8,9,9,2,52,17,2,11,0,0,2,0,119,0,3,26,0,0,0,8,11,11,2,18,3,2,9
331800,4,0,61,0,12,41,366,78,9,4,12,6,136,84,85,15,391,32,40,8,0,148,0,71,84,278,47,25,4,8,6,158,98,82,5,85,30,36
331900,59,0,3,0,17,5,0,26,7,0,0,0,29,0,0,52,0,2,2,122,0,8,0,101,11,0,15,20,0,0,0,33,0,0,18,0,2,1
332000,0,0,16,0,14,0,31,26,1,0,7,12,25,3,0,31,20,15,29,0,0,39,0,83,0,24,15,3,0,5,12,30,4,0,10,4,14,26
332100,2,0,1,0,20,2,55,21,0,0,0,4,11,29,0,46,17,2,4,5,0,2,0,119,5,42,13,0,0,0,4,13,34,0,16,3,2,3
332200,1,0,4,0,1,4,0,18,0,0,0,0,1,0,0,12,74,0,6,2,0,11,0,10,8,0,11,0,0,0,0,2,0,0,4,16,0,5
332400,0,0,1,0,5,1,16,15,0,0,0,6,9,16,0,15,20,0,0,0,0,2,0,29,2,12,9,0,0,0,6,11,18,0,5,4,0,0
332500,9,0,70,0,9,129,47,147,298,4,2,0,38,9,12,36,40,15,33,19,0,168,0,53,263,36,90,809,4,1,0,45,11,12,12,8,14,29
332700,2,0,7,0,9,1,43,165,4,2,2,14,29,11,4,405,253,25,25,5,0,17,0,53,2,33,101,12,2,1,14,33,13,4,140,55,23,23
332900,0,0,1,0,3,2,0,0,0,2,0,2,5,0,0,36,6,6,2,0,0,2,0,21,5,0,0,0,2,0,2,6,0,0,12,1,6,1
333100,18,0,2,0,1,1,9,34,9,0,0,0,9,0,2,20,0,0,6,37,0,5,0,10,2,7,21,25,0,0,0,11,0,2,7,0,0,5
333200,36,0,1,0,4,0,2,10,1,0,0,0,0,0,8,6,0,10,0,75,0,2,0,25,0,1,6,3,0,0,0,0,0,8,2,0,10,0
333300,20,0,7,3,1,0,4,56,2,0,0,0,3,3,0,9,6,8,2,42,0,17,8,10,0,3,34,6,0,0,0,4,4,0,3,1,8,1
333700,50,0,37,0,8,0,0,7,3,0,2,4,5,0,0,18,0,0,8,103,0,89,0,47,0,0,4,9,0,1,4,6,0,0,6,0,0,7
333800,119,0,14,0,0,1,2,2,9,0,0,2,5,0,2,26,0,0,8,244,0,34,0,3,2,1,1,25,0,0,2,6,0,2,9,0,0,7
333900,20,0,123,1,3,1,2,7,2,14,2,0,5,1,0,18,0,6,6,42,0,296,2,17,2,1,4,6,15,1,0,6,2,0,6,0,6,5
334000,27,0,53,1,8,16,67,34,30,17,0,10,29,1,2,218,86,2,22,56,0,128,2,47,32,51,21,81,17,0,10,33,2,2,75,18,2,19
334100,64,0,3,0,10,5,19,0,1,0,0,0,5,0,0,36,0,0,4,131,0,8,0,59,11,15,0,3,0,0,0,6,0,0,12,0,0,3
334200,188,0,297,0,5,0,4,7,60,0,0,10,7,3,0,31,0,0,18,386,0,712,0,29,0,3,4,163,0,0,10,9,4,0,10,0,0,16
334300,64,0,8,2,2,0,2,0,0,0,0,2,1,0,10,9,24,0,0,131,0,20,5,14,0,1,0,0,0,0,2,2,0,10,3,5,0,0
334400,11,0,2,0,16,4,0,10,11,0,0,4,3,1,0,0,10,4,6,23,0,5,0,95,8,0,6,30,0,0,4,4,2,0,0,2,4,5
334500,156,5,107,0,28,20,15,0,45,0,4,17,9,22,135,46,149,28,22,320,43,257,0,167,42,12,0,122,0,3,17,11,26,130,16,32,27,19
334600,1,0,2,0,18,0,39,21,7,0,2,0,9,1,0,98,3,10,6,2,0,5,0,107,0,30,13,20,0,1,0,11,2,0,34,0,10,5
334700,0,0,0,0,5,0,0,0,0,0,0,0,0,0,820,36,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,792,12,0,0,0
334900,4,0,12,0,13,2,7,43,7,0,0,2,3,13,0,21,13,4,11,8,0,29,0,77,5,5,26,20,0,0,2,4,15,0,7,3,4,9
335000,105,0,7,0,16,5,27,30,1,0,0,4,22,1,0,67,10,2,11,216,0,17,0,95,11,21,18,3,0,0,4,26,2,0,23,2,2,9
335100,1,0,1,0,24,1,191,21,0,0,2,2,11,9,0,36,161,0,11,2,0,2,0,143,2,145,13,0,0,1,2,13,11,0,12,35,0,9
335200,18,0,14,0,28,1,286,261,4,20,28,6,16,16,228,135,115,6,25,37,0,34,0,167,2,218,159,12,21,20,6,18,18,220,46,25,6,23
335300,5,2,0,2,22,0,9,39,3,0,2,0,9,5,0,145,17,4,4,11,18,0,5,131,0,7,23,9,0,1,0,11,6,0,50,3,4,3
335400,184,0,74,0,22,2,7,13,18,0,2,4,3,45,6,21,0,4,18,376,0,178,0,131,5,5,7,51,0,1,4,4,52,6,7,0,4,16
335500,18,0,1,0,26,4,14,30,9,0,0,4,16,3,0,270,28,68,11,37,0,2,0,155,8,10,18,25,0,0,4,18,4,0,93,6,64,9
335600,147,0,16,0,28,16,14,13,6,2,20,2,7,45,0,12,13,6,22,301,7,39,0,167,32,10,7,18,2,14,2,9,52,0,4,3,6,19
335700,2,0,7,0,32,5,59,82,3,0,2,24,42,0,0,88,34,2,18,5,0,17,0,191,11,45,50,9,0,1,24,48,0,0,30,7,2,16
335800,87,0,1,0,5,4,14,0,0,0,0,10,1,1,0,0,0,0,4,178,0,2,0,29,8,10,0,0,0,0,10,2,2,0,0,0,0,3
335900,29,0,10,0,14,9,9,30,3,0,9,0,13,0,0,36,86,18,6,61,0,24,0,83,19,7,18,9,0,7,0,15,0,0,12,18,16,5
336000,1,3,12,0,17,1,215,130,5,12,12,20,518,0,2,916,97,0,18,2,24,29,0,101,2,163,79,15,12,8,21,603,0,2,318,21,0,16
336100,2,0,3,2,22,11,16,39,1,0,2,4,29,5,0,62,10,13,15,5,0,8,5,131,23,12,23,3,0,1,4,33,6,0,21,2,12,13
336200,23,0,20,0,13,39,59,87,1,12,7,4,45,0,2,156,57,0,18,47,3,49,0,77,79,45,53,3,12,5,4,52,0,2,54,12,0,16
336300,32,1,18,0,2,0,2,69,0,0,2,10,16,0,2,31,6,2,22,65,14,44,0,14,0,1,42,0,0,1,10,18,0,2,10,1,2,19
336400,20,0,0,0,0,0,0,0,0,0,0,0,1,5,0,9,0,2,0,42,0,0,0,3,0,0,0,0,0,0,0,2,6,0,3,0,2,0
336700,257,0,8,3,2,2,2,2,0,0,0,6,9,0,0,0,0,4,2,527,0,20,8,14,5,1,1,0,0,0,6,11,0,0,0,0,4,1
336800,322,1,7,0,20,4,9,39,6,0,0,27,7,5,0,36,0,2,2,659,14,17,0,119,8,7,23,18,0,0,28,9,6,0,12,0,2,1
336900,59,0,1,0,3,46,63,104,18,0,0,4,13,3,2,135,69,32,6,122,0,2,0,21,93,48,63,51,0,0,4,15,4,2,46,15,30,5
337000,216,0,10,0,1,1,0,0,0,0,0,12,5,0,0,46,0,0,8,442,0,24,0,10,2,0,0,0,0,0,12,6,0,0,16,0,0,7
337100,225,0,18,0,16,2,7,18,18,2,0,20,3,42,0,21,3,2,4,461,0,44,0,95,5,5,11,51,2,0,21,4,49,0,7,0,2,3
337200,230,0,0,0,4,1,2,0,3,0,0,12,0,0,2,36,0,0,0,470,0,0,0,25,2,1,0,9,0,0,12,0,0,2,12,0,0,0
